,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
SLC12A2-DT,-0.24317637,-0.25243378,-0.2458171,-0.2762353,-0.19612685,-0.37191537,-0.2835002,-0.49418828,-0.24028215,-0.17518674,-0.4202813,-0.1748061,-0.39671427,-0.40597168,-0.399355,-0.4297732,-0.34966475,-0.52545327,-0.4370381,-0.6477262,-0.39382005,-0.32872462,-0.57381916,-0.328344
SEPTIN7P14,-0.32254997,-0.029375125,-0.11685746,0.046234973,0.15680434,-0.15944031,-0.20396328,-0.4062958,0.010110254,-0.12008698,-0.10399387,-0.23168032,-0.35577083,-0.06259598,-0.15007833,0.013014115,0.12358348,-0.19266117,-0.23718414,-0.43951666,-0.023110602,-0.15330784,-0.13721472,-0.26490116
RAB30-DT,-0.15563819,0.083059326,0.23179583,0.10633813,0.14551131,0.20163108,0.03315416,0.042463202,0.35228956,0.1953505,-0.25525463,0.5893627,-0.18051615,0.058181353,0.20691785,0.081460156,0.12063334,0.1767531,0.008276187,0.01758523,0.3274116,0.17047253,-0.2801326,0.5644847
NUDT16L2P,0.5493284,0.7285407,0.71212816,0.4654198,0.62200165,0.4605723,0.37439212,0.6487103,0.54053074,0.6364804,0.7017656,0.61230135,0.6244035,0.8036158,0.78720325,0.54049486,0.69707674,0.5356474,0.4494672,0.7237854,0.61560583,0.7115555,0.7768407,0.68737644
MCPH1-DT,-0.41336957,-0.4328933,-0.072276615,-0.20640743,-0.3260352,-0.29354444,-0.49131522,-0.1809291,-0.13685203,-0.4026,-0.23693763,-0.66053665,-0.34284902,-0.36237276,-0.0017560497,-0.13588686,-0.25551462,-0.22302388,-0.42079467,-0.11040853,-0.06633146,-0.3320794,-0.16641706,-0.59001607
LINC00900,-0.63723165,-0.2655241,-0.4219468,-0.04538904,-0.5754745,-0.3847697,-0.37852675,-0.6147481,-0.5453008,-0.074637346,-0.58574176,-0.22529963,-0.56887573,-0.19716817,-0.35359088,0.022966877,-0.5071186,-0.3164138,-0.31017083,-0.5463922,-0.47694486,-0.006281428,-0.51738584,-0.15694371
KCTD21-AS1,-0.21282192,-0.27242535,0.23568068,-0.1256014,0.339983,0.132149,0.21080531,0.45128903,0.3118812,-0.117245644,-0.043267522,0.044840083,0.04137601,-0.018227428,0.4898786,0.12859653,0.59418094,0.38634694,0.46500325,0.70548695,0.56607914,0.13695228,0.2109304,0.299038
LINC01550,0.041676525,0.48646212,0.057466444,0.26599714,0.20599574,0.16687234,0.17882065,0.52852565,0.11989902,0.42907488,0.121672206,0.14316824,-0.30700612,0.13777947,-0.2912162,-0.0826855,-0.1426869,-0.1818103,-0.16986199,0.17984301,-0.22878362,0.08039224,-0.22701043,-0.2055144
UBR5-DT,-0.05112037,0.39922056,0.13004534,0.27828458,-0.24832307,-0.04862006,-0.21330422,0.1272349,0.23280703,0.34397075,0.6162505,-0.20885225,-0.086396754,0.36394417,0.09476896,0.2430082,-0.28359947,-0.08389644,-0.2485806,0.09195852,0.19753064,0.30869436,0.5809741,-0.24412863
SBF2-AS1,-0.40937433,-0.7644503,-0.42797393,-0.5615795,-0.28880167,-0.61387444,-0.6849619,-0.64843917,-0.6461674,-0.77697176,-0.90842223,-0.27739918,-0.21475719,-0.56983316,-0.23335679,-0.36696237,-0.09418453,-0.41925728,-0.49034476,-0.45382202,-0.45155025,-0.5823546,-0.7138051,-0.082782045
EXTL3-AS1,0.2388779,0.2488817,0.6851014,-0.18214005,0.30937767,0.322634,0.5480244,0.09380309,0.36714408,-0.39176416,-0.46768957,0.13763908,0.26390812,0.2739119,0.7101316,-0.15710984,0.33440787,0.3476642,0.5730546,0.1188333,0.39217427,-0.36673397,-0.44265938,0.16266929
GNAO1-DT,0.6709682,-0.1738961,-0.0024947594,0.48098168,0.50613254,0.3345362,-0.051509455,0.23666272,-0.0066337665,0.41810167,0.51939696,0.2634987,0.73483294,-0.110031314,0.06137003,0.5448465,0.5699973,0.398401,0.012355335,0.3005275,0.057231024,0.48196647,0.5832617,0.3273635
FZD4-DT,0.79210055,0.14108373,0.36298442,0.6277395,0.43572268,0.8328243,0.3697905,0.52699894,0.60620546,0.48716342,0.37368006,0.36104998,0.8234806,0.17246377,0.39436445,0.65911955,0.4671027,0.86420435,0.40117052,0.558379,0.6375855,0.5185435,0.40506008,0.39243
RASSF8-AS1,-0.6166476,-0.26848835,-0.3597751,-0.14916757,-0.29204732,-0.5110227,-0.36929324,-0.22929087,-0.17044412,-0.60792834,-0.30476236,-0.21771458,-0.618965,-0.2708058,-0.36209255,-0.15148503,-0.29436478,-0.5133401,-0.3716107,-0.23160833,-0.17276157,-0.61024576,-0.30707982,-0.22003204
H2AJ,0.12379167,0.021855146,-0.018433437,0.09733539,0.28794932,0.24266894,0.3830733,0.16448684,0.21793002,-0.018634025,0.061248504,0.010723297,0.014199011,-0.087737516,-0.1280261,-0.0122572705,0.17835666,0.13307628,0.27348065,0.05489418,0.10833736,-0.12822668,-0.048344158,-0.09886937
UBAP1L,-0.20478207,-0.1548249,0.5266252,-0.06726236,0.31424823,-0.03799111,0.35392684,0.36841866,0.45491818,0.3108066,-0.15126963,0.40806293,-0.08573321,-0.03577604,0.64567405,0.051786497,0.4332971,0.08105774,0.4729757,0.48746753,0.57396704,0.42985547,-0.032220773,0.52711177
SOCS2-AS1,-0.27831674,0.11809476,0.2836783,-0.14770919,-0.09530755,-0.4768259,-0.1295172,-0.3626478,0.06136566,0.0016439601,0.3549862,-0.65943736,-0.13589834,0.26051316,0.42609668,-0.0052907914,0.047110848,-0.3344075,0.012901202,-0.2202294,0.20378406,0.14406236,0.49740458,-0.517019
PGAM5,0.23144731,0.28147566,0.4717442,0.33695143,0.32024848,0.34319824,0.39440605,0.5012136,0.3965771,0.452508,0.36467704,0.4075706,0.045357168,0.09538552,0.28565407,0.1508613,0.13415834,0.1571081,0.20831591,0.31512347,0.21048695,0.26641786,0.1785869,0.22148046
BAALC-AS1,-0.2284165,-0.6889667,-0.15711631,-0.4153441,-0.48661408,-1.0527134,0.031100398,-0.9798102,-0.31404442,-0.43060428,-0.72162306,-0.20913655,-0.32199484,-0.78254503,-0.25069463,-0.5089224,-0.5801924,-1.1462917,-0.06247793,-1.0733885,-0.40762275,-0.5241826,-0.8152014,-0.30271488
SNHG10,0.18072648,-0.33451718,-0.29830366,0.13991483,-0.21556754,-0.6552298,-0.23273945,0.031244889,-0.3698446,0.45518383,-0.30417484,0.6607993,0.12315068,-0.392093,-0.3558795,0.08233902,-0.27314335,-0.7128056,-0.29031527,-0.026330918,-0.42742038,0.39760804,-0.36175066,0.6032235
ANKRD42-DT,-0.62846184,-0.4128911,0.12523308,0.029704925,-0.30635083,-0.19525845,-0.078711934,-0.35528862,-0.51956445,-0.40971857,-0.1846305,-0.08661906,-0.43285716,-0.21728641,0.32083777,0.22530961,-0.110746145,0.00034622848,0.11689275,-0.15968394,-0.32395977,-0.21411389,0.010974184,0.108985625
LINC01252,-0.5755565,-0.34234133,-0.1906602,-0.44180876,-0.14785717,-0.01738621,-0.6610526,0.1761413,-0.22769965,-0.38501194,-0.62707317,0.13441028,-0.65649647,-0.42328128,-0.27160013,-0.5227487,-0.22879711,-0.09832615,-0.74199253,0.095201366,-0.3086396,-0.4659519,-0.7080131,0.053470336
ZBED5-AS1,0.1738266,0.45197126,0.420708,-0.09257615,0.22012906,0.09085065,0.2563695,0.4081571,0.1340285,0.21442638,0.62039423,0.24800386,0.2688207,0.54696536,0.5157021,0.0024179593,0.31512317,0.18584476,0.3513636,0.50315124,0.2290226,0.3094205,0.71538836,0.34299797
ZCCHC3,-0.40583184,-0.50853205,-0.49162793,-0.6440723,-0.44002238,-0.3081848,-0.4395011,-0.17283525,-0.311085,-0.30429193,-0.5601909,-0.54166335,-0.45290542,-0.55560565,-0.53870153,-0.6911459,-0.48709595,-0.35525838,-0.48657468,-0.21990882,-0.35815856,-0.3513655,-0.6072645,-0.5887369
TMED2-DT,0.10844745,-0.007760717,0.39455098,-0.22151272,0.13958843,0.27686527,-0.21175666,-0.34236994,0.00080293487,0.05679985,-0.1493238,0.19070232,0.118519075,0.0023109126,0.4046226,-0.21144108,0.14966007,0.2869369,-0.20168503,-0.3322983,0.010874565,0.06687148,-0.13925217,0.20077395
DNAJC3-DT,0.31603298,-0.016535372,0.2623136,0.31458554,0.19559525,0.17789449,-0.18148284,0.34568995,-0.2044893,-0.056660343,0.19731033,0.38016245,0.5085756,0.17600726,0.45485622,0.5071282,0.38813788,0.37043712,0.011059791,0.53823256,-0.011946678,0.13588229,0.38985294,0.5727051
GPRC5D-AS1,-0.29338497,-0.21174781,-0.025004828,-0.15102604,-0.38840127,-0.15928288,-0.3282358,-0.17989819,-0.5864231,-0.51301897,-0.4254748,-0.09254223,-0.3432811,-0.26164395,-0.07490096,-0.20092218,-0.4382974,-0.20917901,-0.37813193,-0.22979432,-0.6363192,-0.5629151,-0.4753709,-0.14243837
MIR4458HG,-0.08381792,0.02287158,-0.14950928,-0.28485584,0.0061373217,0.23841539,0.07136517,0.109914586,-0.031801146,0.3599494,-0.083670646,-0.1015626,-0.107927814,-0.0012383163,-0.17361918,-0.30896574,-0.017972574,0.21430549,0.047255274,0.085804686,-0.05591104,0.3358395,-0.107780546,-0.12567249
OIP5-AS1,0.12069794,0.059354365,0.43873382,0.05627968,0.057518385,-0.08947747,-0.26478547,0.2027209,0.073368765,0.43252695,0.15633865,0.28803638,0.14826046,0.08691688,0.46629634,0.083842196,0.0850809,-0.061914958,-0.23722295,0.23028341,0.10093128,0.46008947,0.18390116,0.3155989
CKMT2-AS1,0.09087815,0.31119013,0.66471994,0.15120538,0.47242245,0.44636777,0.45454338,0.61935747,0.39936256,0.39374295,0.47550035,0.64152074,0.061995633,0.28230762,0.63583744,0.12232286,0.44353992,0.41748524,0.42566085,0.59047496,0.37048006,0.36486042,0.44661784,0.61263824
TWF2,-0.054818362,-0.3411661,-0.17045459,-0.26357776,-0.1180645,-0.2311894,-0.15174574,-0.22624946,-0.19551669,-0.03296826,-0.48672616,-0.39016455,-0.27229398,-0.55864173,-0.3879302,-0.48105335,-0.33554012,-0.44866502,-0.36922133,-0.44372505,-0.4129923,-0.25044388,-0.70420176,-0.60764015
MARS2,0.14382282,-0.014021381,0.07358353,0.16086087,0.3244985,0.23390265,0.18838814,0.013515581,-0.02330048,-0.12907691,0.3325673,0.16109852,0.14219297,-0.01565123,0.07195368,0.15923102,0.32286865,0.2322728,0.1867583,0.011885732,-0.02493033,-0.13070676,0.33093745,0.15946868
MTND4P12,-0.3006965,-0.16129637,-0.299675,-0.4567113,-0.42733788,-0.57791495,-0.123030856,-0.4623325,-0.630863,-0.8193745,-0.66287875,-0.62522537,-0.6719066,-0.53250647,-0.6708851,-0.8279214,-0.798548,-0.94912505,-0.49424094,-0.8335426,-1.002073,-1.1905845,-1.0340889,-0.9964354
STX18-AS1,-0.13826828,-0.19319452,0.027752262,-0.18116283,-0.041048862,0.6876363,-0.2869362,0.41750503,-0.33315676,-0.08916702,-0.5770232,-0.15872215,0.09625594,0.041329697,0.26227647,0.053361386,0.19347537,0.9221605,-0.052411973,0.6520293,-0.098632544,0.14535719,-0.342499,0.07580207
USP51,0.21657732,0.34334242,0.6217625,0.25362238,0.32561404,0.38115773,0.10790847,0.6252002,0.10748857,0.097354054,0.4101939,0.45902538,0.0423069,0.169072,0.4474921,0.07935196,0.15134361,0.2068873,-0.06636195,0.4509298,-0.06678185,-0.07691637,0.23592347,0.28475496
MOCS2-DT,0.2313273,0.42427585,-0.21701364,-0.21636903,-0.12849705,0.18883638,0.13214813,0.23066564,0.11612347,-0.00543844,0.026204843,-0.03330632,0.2708084,0.46375695,-0.17753255,-0.17688794,-0.08901596,0.22831747,0.17162922,0.27014673,0.15560456,0.034042653,0.065685935,0.006174773
NR2F2-AS1,-0.6099998,-0.3090256,-0.539051,-0.29356578,-0.4331472,-0.59226596,-0.5713096,-0.6069924,-0.76025146,-0.3745708,-0.78438663,-0.45873982,-0.6760096,-0.3750354,-0.6050608,-0.35957563,-0.499157,-0.6582758,-0.63731945,-0.67300224,-0.8262613,-0.4405806,-0.85039645,-0.52474964
TMEM161B-DT,-0.34952328,-0.5266794,-0.14483252,-0.44310895,0.009475649,-0.5489817,-0.55979276,-0.3763088,-0.96347034,-0.4678458,-0.5626811,0.09580445,-0.13061596,-0.3077721,0.07407479,-0.22420163,0.22838296,-0.33007443,-0.34088546,-0.15740149,-0.74456304,-0.24893849,-0.34377378,0.31471175
LINC00926,-0.112310685,-0.438138,-0.3562462,-0.20896737,-0.13070494,0.021878237,-0.22166333,0.09490243,-0.11909086,0.04780174,-0.16828832,0.24196877,-0.19002616,-0.51585346,-0.4339617,-0.28668284,-0.20842043,-0.055837244,-0.2993788,0.017186955,-0.19680634,-0.029913738,-0.2460038,0.1642533
NRAV,0.11524772,-0.10442669,-0.009149068,-0.31802782,-0.40892497,0.23833102,-0.15240051,-0.124670886,-0.2569594,-0.12296388,-0.32816005,-0.15220955,0.06220965,-0.15746476,-0.062187135,-0.37106588,-0.46196303,0.18529296,-0.20543858,-0.17770895,-0.30999747,-0.17600195,-0.3811981,-0.20524761
FAM13A-AS1,-0.117043495,0.25858644,0.4872353,-0.2809049,0.15501268,-0.08371138,0.15644157,0.4297553,-0.026811453,0.31947392,0.06905926,0.16787225,-0.14400852,0.23162141,0.4602703,-0.3078699,0.12804766,-0.11067639,0.12947655,0.40279028,-0.05377647,0.2925089,0.042094246,0.14090723
UBA6-DT,-0.060279217,-0.063013226,-0.24800202,-0.12673336,-0.04058668,0.056244932,-0.16258055,-0.133189,-0.17653334,0.08006832,-0.04231678,-0.0037394331,-0.06163622,-0.06437023,-0.24935903,-0.12809037,-0.041943684,0.054887928,-0.16393755,-0.134546,-0.17789035,0.078711316,-0.043673784,-0.005096437
DPH6-DT,-0.29917043,-0.26011077,-0.40805998,-0.14768577,-0.35684246,-0.27416813,-0.27457327,-0.45688623,-0.3886341,-0.41073325,0.37862983,-0.2390024,-0.061605245,-0.022545576,-0.1704948,0.08987942,-0.11927727,-0.036602944,-0.037008077,-0.21932104,-0.1510689,-0.17316806,0.616195,-0.001437217
NNT-AS1,0.2102248,-0.026942566,-0.009931218,0.15848437,-0.1406833,0.111087464,0.36691043,-0.019046493,0.2553478,0.072797164,0.045806743,0.2282207,0.30699193,0.06982455,0.08683589,0.25525147,-0.04391618,0.20785457,0.46367753,0.07772062,0.35211492,0.16956428,0.14257386,0.32498783
BCKDHA,0.4342925,0.4258065,0.41884834,0.6499516,0.32696018,0.3121078,0.70173013,1.1220822,0.70833457,0.12635797,0.100734055,0.50204086,0.40160772,0.39312172,0.38616356,0.6172668,0.2942754,0.27942303,0.6690453,1.0893974,0.67564976,0.0936732,0.06804928,0.4693561
RRN3P1,-0.10230633,0.31343848,0.68053484,0.12957002,0.12734787,0.30622208,0.10436456,0.38235506,-0.016937684,0.003653404,0.39057055,0.797543,0.09274993,0.50849473,0.8755911,0.32462627,0.32240415,0.50127834,0.29942083,0.5774113,0.17811857,0.19870967,0.58562684,0.99259925
ADH1C,1.3029876,1.9073883,1.751523,1.5969555,1.8416791,1.1541476,1.4793342,2.0566928,1.7686943,1.7233578,1.5108764,2.086183,0.8913352,1.4957359,1.3398707,1.1853032,1.4300268,0.74249524,1.0676818,1.6450405,1.3570418,1.3117054,1.0992241,1.6745307
TRIM52-AS1,-0.023442067,-0.36137927,0.16426572,0.19795646,0.14766954,-0.048723914,-0.5117641,0.15551126,0.399117,0.061999306,-0.15920474,0.28282198,-0.075048976,-0.41298616,0.11265881,0.14634955,0.09606263,-0.10033082,-0.563371,0.10390435,0.3475101,0.010392398,-0.21081164,0.23121507
LUCAT1,-0.19517665,-0.17847905,-0.42939267,-0.49097335,-0.27407977,-0.2541478,-0.11339326,-0.31771722,-0.053067595,-0.44221777,-0.7224421,-0.075848065,-0.4069868,-0.3902892,-0.6412028,-0.7027835,-0.4858899,-0.46595794,-0.32520342,-0.52952737,-0.26487774,-0.65402794,-0.93425226,-0.2876582
CDK11B,-0.48997173,-0.35661682,-0.28627864,-0.24947129,-0.18784909,-0.37937394,0.09659976,-0.3319215,-0.23688374,-0.49715528,-0.072532736,-0.2804004,-0.49090773,-0.35755283,-0.28721464,-0.2504073,-0.18878509,-0.38030994,0.095663756,-0.3328575,-0.23781975,-0.49809128,-0.07346874,-0.2813364
LINC00504,-0.22496234,0.36090687,0.69386923,0.18712106,0.21023542,-0.26429304,0.47227454,0.5141586,0.4081639,0.09815807,0.38228413,0.6371713,-0.23011863,0.3557506,0.68871295,0.18196477,0.20507912,-0.26944932,0.46711826,0.5090023,0.40300763,0.09300178,0.37712786,0.63201505
NAIPP3,0.058680896,-0.08848332,0.42209396,0.27521327,0.15309455,-0.179457,0.089649506,0.09717406,-0.08546138,-0.54870075,0.34164017,0.14312014,-0.13217098,-0.2793352,0.23124209,0.084361404,-0.037757322,-0.37030888,-0.10120236,-0.093677804,-0.27631325,-0.7395526,0.1507883,-0.047731727
PCP4L1,-0.028275006,0.4633748,0.5939431,0.35839227,0.7830547,0.29160425,0.51556134,0.6587231,0.24535167,0.7424576,0.6571032,0.76959145,0.20317829,0.6948281,0.8253964,0.58984554,1.014508,0.5230576,0.74701464,0.8901764,0.47680497,0.9739109,0.8885565,1.0010448
ABHD14A,0.075812094,-0.079123594,0.1828614,0.18006058,0.09025805,0.1309534,0.27715242,0.13026187,0.23516104,-0.08749199,-0.14430736,-0.1232717,0.01655664,-0.13837905,0.12360595,0.12080513,0.031002592,0.07169795,0.21789697,0.07100642,0.17590559,-0.14674744,-0.20356281,-0.18252715
SRP14-DT,-0.048996713,0.18268596,0.45797694,0.09593543,0.0957035,0.29844722,0.24379943,0.07308483,0.3356821,-0.042160932,0.22322239,0.37922928,-0.0066734776,0.22500919,0.50030017,0.13825867,0.13802673,0.34077045,0.28612268,0.11540806,0.37800533,0.00016230345,0.26554564,0.4215525
MTATP6P1,0.043946296,0.636262,-0.0029298295,-0.02193315,0.08928132,0.056310378,0.4533902,0.2425474,0.2775362,-0.19953915,0.4048748,0.021927733,0.10615477,0.6984705,0.05927864,0.04027532,0.1514898,0.118518844,0.51559865,0.30475587,0.3397447,-0.13733068,0.46708328,0.0841362
GDNF-AS1,-0.19983993,0.038243145,-0.25075394,-0.33633637,0.22792496,-0.5316916,-0.55871284,-0.37535593,0.025547504,-0.49205247,-0.27024958,-0.31138918,-0.5705225,-0.3324394,-0.6214365,-0.7070189,-0.14275758,-0.90237415,-0.9293954,-0.74603844,-0.34513503,-0.86273503,-0.6409321,-0.6820717
STIMATE-MUSTN1,1.0433102,0.42987964,0.08857699,0.40011558,0.31519344,-1.4145942,-0.013609247,-0.08366309,-0.038811292,-0.43964309,-1.2687072,0.18770212,0.755239,0.14180851,-0.19949414,0.11204445,0.027122319,-1.7026653,-0.3016804,-0.3717342,-0.32688242,-0.7277142,-1.5567783,-0.10036901
DSTNP2,-0.25641185,-0.057490624,-0.10113745,-0.013843374,0.13186751,-0.13061388,-0.026967583,-0.3311366,-0.31444454,0.08055245,0.20815347,0.07309741,-0.34184715,-0.14292592,-0.18657275,-0.099278666,0.04643222,-0.21604916,-0.11240288,-0.41657192,-0.39987984,-0.0048828423,0.12271818,-0.012337886
RBM14-RBM4,0.07923149,0.64346087,0.60450405,0.60791856,0.60189563,0.40124086,-0.71601564,0.4440695,-0.7603443,-0.015779644,-0.2600007,0.11687607,-0.046394385,0.517835,0.47887817,0.48229268,0.47626975,0.27561498,-0.84164155,0.31844363,-0.88597023,-0.14140552,-0.38562658,-0.008749805
LINC02428,1.0400064,0.5699423,0.75970715,1.1011531,1.6787422,1.1654646,0.3689007,1.0191184,0.9688975,1.9634145,0.8751356,0.9255747,1.0213132,0.5512491,0.74101394,1.0824599,1.660049,1.1467714,0.35020748,1.0004252,0.9502043,1.9447213,0.8564424,0.9068815
LINC02432,-0.44062924,-0.24171205,0.008981899,-0.20672426,0.41785255,0.25851482,0.02025689,-0.19096722,-0.24133524,0.15232857,-0.20215192,0.15580906,-0.58600974,-0.38709256,-0.13639861,-0.35210478,0.27247202,0.11313431,-0.12512362,-0.33634773,-0.38671577,0.006948054,-0.34753245,0.010428548
USP46-DT,-0.41852865,-0.035721347,-0.055446874,0.27869233,-0.24954659,-0.2603329,0.112794064,0.24589936,-0.14723958,-0.4184432,-0.314255,-0.38437942,-0.4601393,-0.077332005,-0.097057536,0.23708168,-0.29115725,-0.30194357,0.071183406,0.2042887,-0.18885024,-0.46005386,-0.35586566,-0.42599007
LINC02899,-0.26004565,0.023156025,-0.10035217,0.10776271,0.29097807,0.0051444746,0.38517776,-0.082859434,-0.08485236,0.34406468,0.06597236,0.03682597,-0.17372304,0.10947863,-0.0140295625,0.19408531,0.37730068,0.09146708,0.47150037,0.0034631714,0.0014702454,0.4303873,0.15229496,0.123148575
HHIP-AS1,-0.6526927,-0.81279343,-0.5873162,-0.77541256,-0.6874527,-0.8231231,-0.23515193,-0.66870713,-0.7541647,-0.7235511,-0.62890875,-0.6714311,-0.82735527,-0.987456,-0.7619788,-0.95007515,-0.86211526,-0.9977857,-0.4098145,-0.8433697,-0.9288273,-0.8982137,-0.80357134,-0.8460937
FMN1,-0.934999,-0.7417632,-0.25590003,-1.3902382,-1.5996325,-1.6166704,-0.546683,-0.16226032,-1.6056173,-1.5886164,-0.50739574,-0.5163346,-1.2924984,-1.0992625,-0.6133993,-1.7477374,-1.9571319,-1.9741697,-0.9041823,-0.51975965,-1.9631166,-1.9461157,-0.86489505,-0.8738339
ATP5MF-PTCD1,0.05585384,-0.29343557,0.33856475,-0.14827843,0.24155344,0.05121636,0.39845362,0.36937624,0.12584747,0.19110577,0.42230847,0.097284086,-0.05213237,-0.4014218,0.23057854,-0.25626463,0.13356723,-0.05676985,0.2904674,0.26139003,0.017861262,0.08311956,0.31432226,-0.010702126
FAM151B-DT,-0.10420069,-0.36542428,0.06558073,0.04865259,-0.36480695,-0.13912745,-0.2275839,-0.13742012,-0.380798,-0.22563542,-0.030144187,-0.14897184,-0.11388978,-0.37511337,0.05589164,0.038963497,-0.37449604,-0.14881654,-0.237273,-0.14710921,-0.3904871,-0.23532452,-0.039833277,-0.15866093
LINC02362,1.2461164,1.1231184,1.4456089,1.0216659,0.72682786,1.1762228,0.667859,1.1871789,0.8616056,1.093859,0.9233045,1.2831973,1.3543459,1.2313479,1.5538384,1.1298954,0.8350574,1.2844523,0.7760886,1.2954084,0.96983516,1.2020885,1.0315341,1.3914268
HAUS5,0.17052211,-0.15823476,-0.20833674,0.036097907,0.17636293,0.6423006,0.6626707,-0.25103655,-0.16903672,0.15251666,-0.24446069,-0.002016383,0.42189574,0.09313886,0.043036878,0.28747153,0.42773655,0.89367425,0.91404426,0.00033706427,0.0823369,0.40389028,0.006912932,0.24935724
LINC01093,1.4122405,0.91741043,0.92720044,1.210114,0.46977302,1.3864051,1.3750077,0.39555156,1.1066582,0.6495541,0.849207,0.23126104,1.9642345,1.4694045,1.4791944,1.762108,1.021767,1.9383991,1.9270017,0.9475455,1.6586522,1.2015481,1.401201,0.783255
TMEM150C,0.30178642,0.6283124,0.78519267,0.3480547,0.6032931,0.17788255,0.79288036,0.44066155,0.6443522,0.41904163,0.7794793,0.79628146,0.32712585,0.65365183,0.8105321,0.37339413,0.62863255,0.20322198,0.8182198,0.46600097,0.6696916,0.44438106,0.80481875,0.8216209
LINC00939,0.17248641,0.32578033,0.89813733,0.30148715,0.6489808,0.12375709,0.11017053,0.88780594,0.4921098,0.22060162,0.57371545,0.9070047,0.345263,0.4985569,1.0709139,0.47426373,0.8217574,0.29653367,0.28294712,1.0605825,0.66488636,0.3933782,0.746492,1.0797813
UGDH-AS1,-0.017448531,0.44213834,0.55326927,0.2592359,0.2801514,0.09343093,0.034639314,0.68150574,0.32422838,0.25342986,0.21377322,0.65049744,-0.065038025,0.39454886,0.5056798,0.2116464,0.2325619,0.045841437,-0.012950178,0.63391626,0.2766389,0.20584036,0.16618372,0.60290796
LINC02198,0.3008785,0.4044073,0.39070442,0.004815775,0.47804365,0.17508051,0.028494766,0.36418477,0.017779835,0.7658827,0.4002385,0.25989017,0.21107328,0.31460208,0.3008992,-0.084989436,0.38823843,0.0852753,-0.06131044,0.27437955,-0.07202537,0.6760775,0.3104333,0.17008495
LINC02997,0.40694138,0.99542505,1.3431236,0.44750592,1.1856959,0.5434661,0.65401125,1.4538618,0.507727,1.2418426,1.2253151,1.5966882,0.005072832,0.5935565,0.941255,0.04563737,0.7838273,0.14159754,0.2521427,1.0519933,0.105858475,0.83997405,0.8234465,1.1948196
ZNF286B,-0.21468776,-0.6963878,0.7811021,-0.6455326,-0.8578754,-0.20479216,0.24435776,0.06507575,-0.43556318,0.10853249,-0.33370838,-0.9450302,0.23296389,-0.24873617,1.2287538,-0.19788095,-0.41022375,0.2428595,0.69200945,0.5127274,0.012088478,0.5561842,0.11394328,-0.49737856
ZNF324B,-0.35314548,-0.22866824,0.46599245,-0.28476754,-0.36346102,-0.060444288,0.52052027,-0.01254763,0.13186257,-0.017044375,-0.15585269,0.037854683,-0.3115566,-0.18707937,0.50758135,-0.24317867,-0.32187214,-0.018855408,0.5621092,0.02904125,0.17345145,0.024544505,-0.11426381,0.07944356
PCGF3-AS1,-0.07930046,-0.028946934,0.34460282,-0.29303923,-0.2179701,0.0066162916,-0.051465224,0.20888215,0.4051318,0.16959064,-0.4626509,-0.010798619,-0.056474544,-0.0061210133,0.36742875,-0.2702133,-0.19514418,0.029442213,-0.028639304,0.23170808,0.4279577,0.19241656,-0.43982497,0.012027302
LINC02503,-0.2673988,0.7182708,0.43274134,0.27658623,0.4012251,-0.49529088,0.3931369,0.26007995,0.23304638,0.12507927,0.1764987,0.37495303,-0.40668243,0.5789872,0.29345775,0.13730262,0.2619415,-0.6345745,0.25385326,0.12079634,0.09376277,-0.014204338,0.037215084,0.23566942
CARMN,-1.1614822,-1.5047925,-1.5633028,-1.3449744,-1.2878499,-1.4748915,-0.4871791,-1.6337665,-1.3248976,-1.9941629,-1.8043665,-1.2421775,-1.1360816,-1.4793918,-1.5379021,-1.3195738,-1.2624493,-1.4494909,-0.46177846,-1.6083659,-1.299497,-1.9687623,-1.7789658,-1.2167768
NOP14-AS1,-0.1935029,-0.32056597,-0.049728315,-0.165637,-0.08242568,-0.37418726,-0.2628023,0.077703275,-0.28468022,-0.45471257,-0.25743508,-0.25289106,-0.13950218,-0.26656526,0.0042724013,-0.11163628,-0.02842496,-0.32018656,-0.20880158,0.13170399,-0.2306795,-0.40071186,-0.20343436,-0.19889034
ZNF564,-0.03468285,0.085246824,0.12180259,-0.3941061,-0.57909113,0.15022926,-0.29119888,-0.11573393,-0.28063545,-0.1672086,0.12228093,-0.061172437,-0.13988554,-0.019955873,0.016599894,-0.4993088,-0.6842938,0.045026563,-0.39640158,-0.22093663,-0.38583815,-0.2724113,0.017078236,-0.16637513
PVT1,-0.474676,0.2129983,0.26649114,-0.20105606,-0.26061198,-0.53120697,-0.4527291,-0.4640157,0.02626418,-0.30595422,-0.40345722,0.5310353,-0.939412,-0.2517377,-0.19824487,-0.6657921,-0.725348,-0.99594295,-0.9174651,-0.9287517,-0.43847182,-0.7706902,-0.86819327,0.06629929
PDCD6,-0.17706898,-0.19503385,-0.14814779,-0.2770015,-0.15973076,-0.011968019,0.086004734,-0.13742477,-0.25464833,-0.31482437,-0.12628339,-0.12541077,-0.2508409,-0.2688058,-0.22191973,-0.35077345,-0.2335027,-0.085739955,0.012232795,-0.2111967,-0.32842028,-0.3885963,-0.20005533,-0.1991827
